Gas,NFR/CRT Group,Source,Activity,Units,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Total GHGs in CO2 Eq.,3D1c,Other cattle - Beef females for slaughter - Direct,Grazing,kilotonne,67.89893198,68.34794066,69.21203239,64.33474875,66.48994993,66.01618176,68.43598302,66.06681651,65.73664714,66.14494333,65.76854352,60.92625231,58.61141095,61.65144623,63.11440639,63.47708355,62.85681446,63.92110524,61.36963334,58.99266412,57.73213988,53.75966982,53.79504113,53.73102486,54.77467893,55.33880692,56.06732207,55.77352891,54.11915229,55.3487153,54.69601516,55.54542744,55.8321116,55.51829244
Total GHGs in CO2 Eq.,3D1c,Other cattle - Bulls for breeding - Direct,Grazing,kilotonne,6.507255377,6.562019434,6.600660702,6.688736671,6.761753277,6.995484866,7.392258348,7.107588694,6.886465771,6.962945432,6.745620986,7.010643606,6.666412405,6.756323731,6.93842033,7.662791814,7.561071138,7.589364011,7.692825383,7.672759878,7.839762136,7.603951147,7.411072587,7.401940019,7.357307028,7.177022069,7.134744982,7.438342433,7.286024284,6.963093474,7.00639054,6.849507905,6.886981999,6.859638819
Total GHGs in CO2 Eq.,3D1c,Other cattle - Cows - Direct,Grazing,kilotonne,71.37358192,73.99353741,76.03572998,78.81917377,80.66269254,82.45189788,85.07990039,85.23042537,89.17218228,87.92332799,84.75843074,79.51218409,77.29042524,79.7436879,81.70456541,84.64115702,82.53030361,82.51335172,80.19231291,78.67596682,81.10631921,81.17110187,80.34978079,76.80100198,75.92633961,76.84144344,77.18520542,77.18005749,77.08929438,72.82237005,72.114173,71.25405203,69.89845963,66.78772601
Total GHGs in CO2 Eq.,3D1c,Other cattle - Dairy Calves Female - Direct,Grazing,kilotonne,23.96327701,23.36323889,23.26714255,23.23588577,23.51039245,22.69896826,23.27514828,22.13996254,21.96893343,22.197045,21.40656352,20.67239481,20.85265142,20.72757391,20.34545639,20.24418214,20.12033576,20.8158169,20.4962416,22.40258161,22.98867654,23.49352046,23.25193512,23.38943156,25.17815993,25.7015764,25.01010655,22.63626723,22.37498445,22.99873162,23.87712568,25.15749024,25.29719985,24.30320786
Total GHGs in CO2 Eq.,3D1c,Other cattle - Dairy Replacements Female - Direct,Grazing,kilotonne,25.41734902,24.93308985,26.30861234,26.18138914,26.46742665,29.41261534,31.08834277,31.6220753,30.49351521,31.03801743,28.88194697,26.85255275,23.94030698,24.686594,26.07232388,16.05209847,15.17308538,15.24389055,14.99049103,15.56380632,16.64024064,17.04455893,17.26147207,17.48614152,18.1992063,18.03021329,18.62725304,18.13507699,17.01120228,17.73563725,17.8384914,18.6596633,19.4192646,18.81959364
Total GHGs in CO2 Eq.,3D1c,Other cattle - Dairy In Calf Heifers - Direct,Grazing,kilotonne,29.10039648,29.38017089,30.75356969,32.04529545,31.09774055,31.9611137,35.17529822,34.73940939,32.91432349,32.33764318,31.611982,30.1059623,28.42705826,26.83426773,28.22514339,42.34022762,42.80760919,40.28140909,39.0575044,38.79710749,40.17797818,40.30962754,38.6797332,38.60919226,40.89179911,38.57893286,36.95962397,37.10765642,34.21877999,33.52205507,31.78194978,29.98872822,29.79641032,30.18858329
Total GHGs in CO2 Eq.,3D1c,Other cattle - Heifers for breeding - Direct,Grazing,kilotonne,16.58354207,14.73108132,15.84390392,17.8927625,17.51729555,16.60090627,17.9226254,19.72146645,18.27452267,17.72191363,16.59607356,17.65627665,19.73529832,19.51328763,19.33748748,21.99014646,21.82407638,22.06467543,21.54345612,22.13355842,23.1787428,23.02320826,22.49651419,21.12347039,21.08437741,21.34495341,21.26773898,20.87060776,19.74051111,21.49235355,21.2321857,20.9419173,21.06604221,21.12391819
Total GHGs in CO2 Eq.,3D1c,Other cattle - Steers - Direct,Grazing,kilotonne,80.04324699,72.76563565,72.46587658,72.4999098,73.09369775,70.55148141,69.07259725,70.96887146,71.85707023,69.21214401,72.13656562,65.61314624,65.85436589,68.35944801,68.40809658,73.70046286,75.28362269,74.74323767,72.26961242,73.54290442,72.30235886,70.12726517,70.83898681,68.14891094,72.56193182,76.05112914,75.81085079,74.85442746,72.09977604,72.11641273,69.93659023,70.95190542,70.91415906,70.58206215
Total GHGs in CO2 Eq.,3D1c,Agricultural Horses - Direct,Grazing,kilotonne,9.481170422,9.828682306,10.12578319,11.68800319,12.19888084,12.81516948,13.38681707,13.18315063,13.09145057,11.93371238,13.4513862,13.53578962,14.40552227,14.07977031,15.47791953,16.2121404,18.18761222,17.9943279,17.3602193,17.66768577,14.61287642,14.68846486,14.78416854,13.76752568,14.2256036,13.25489678,12.57001826,12.11939581,11.72274915,11.78684946,11.08062407,10.85479714,10.30701644,10.03565849
Total GHGs in CO2 Eq.,3D1c,Deer - Direct,Grazing,kilotonne,1.300123717,1.300123717,1.44499302,1.444993022,1.013942808,1.013942805,0.944368196,0.997785666,0.839675027,0.989212494,0.989212491,0.910899839,1.006386324,0.86413207,0.888642555,0.912273743,0.981846983,0.852206577,0.862416056,0.919637872,0.850612838,0.896281479,0.855998543,0.873886801,0.878200881,0.843221217,0.851299769,0.856493128,0.927359236,1.034304096,1.045130496,1.274270562,1.201261064,1.102120111
Total GHGs in CO2 Eq.,3D1c,Domestic Horses - Direct,Grazing,kilotonne,14.32366702,15.04494654,15.81663384,15.32320211,15.88111331,16.33361368,20.62009598,25.68189307,30.63172331,31.87274428,30.43835248,30.43723091,29.65077897,30.05981294,28.7449463,28.09400924,26.00194328,26.07863279,26.59614467,26.17208528,29.11029797,28.64527252,28.16013085,28.78733734,27.93982203,28.52109228,28.52109228,28.52109228,28.52109228,28.52109225,28.52109226,28.52109226,28.52109235,28.52109235
Total GHGs in CO2 Eq.,3D1c,Goats - Direct,Grazing,kilotonne,0.939069597,1.072693368,1.056599895,0.986576462,0.913401356,0.724416204,0.81451912,0.795638113,0.786612484,0.768106313,0.715165131,0.720280521,0.899387572,0.851933169,0.881752325,0.910570492,0.942627115,0.919594433,0.926124546,0.963736503,0.895159315,0.907718782,0.941977947,0.940446534,0.963928083,0.969889984,0.997984927,1.011584533,1.044062003,1.073293551,1.0823569,1.067774707,1.065675121,1.06856449
Total GHGs in CO2 Eq.,3D1c,Professional Horses - Direct,Grazing,kilotonne,5.00901624,5.00901624,5.00901624,5.00901624,5.00901624,5.00901624,5.00901624,5.00901624,5.00901624,5.342950615,5.676885035,6.010819369,6.344753875,6.678688258,7.012622686,7.346557036,7.346557036,7.346557036,7.346557036,7.346557036,7.346557036,7.281122108,7.215687141,7.150252363,7.084817377,7.019382443,7.019382443,7.019382443,7.019382443,7.01938246,7.019382478,7.019382478,7.019382475,7.019382475
Total GHGs in CO2 Eq.,3D1c,Poultry - Broilers - Direct,Grazing,kilotonne,-,0.010004893,0.01963893,0.031491836,0.039697808,0.0511766,0.06244362,0.088702487,0.093286729,0.107280305,0.121804489,0.188769925,0.23932901,0.317237081,0.396810695,0.411179607,0.448862517,0.479007529,0.509863298,0.50182599,0.494126623,0.462750465,0.442795008,0.430516326,0.431497726,0.398125659,0.388126934,0.417824436,0.443597645,0.431129186,0.426347602,0.449079363,0.426277448,0.414892027
Total GHGs in CO2 Eq.,3D1c,Pig - Fattening Pig 20 to 80 kg - Direct,Grazing,kilotonne,-,0.108274618,0.217035356,0.325172201,0.428366544,0.511716686,0.586163984,0.727506959,0.850912196,0.750542749,0.672002559,0.585360867,0.538309427,0.668895455,0.920979923,1.075881014,1.315735014,1.117779133,0.948924216,0.776574185,0.712492297,0.68607726,0.681564467,0.711360132,0.694534528,0.655608457,0.644492975,0.645152566,0.639303698,0.653681838,0.633275441,0.678937164,0.665378183,0.591178181
Total GHGs in CO2 Eq.,3D1c,Pig - Fattening Pig < 20 kg - Direct,Grazing,kilotonne,-,0.018245843,0.035155628,0.054016307,0.073826619,0.085707106,0.101361657,0.123380719,0.142053853,0.454335231,0.663806585,0.83004818,1.0548881,1.06597083,1.205291967,1.170671803,1.2654222,1.326024432,1.422649131,1.577856772,1.462736926,1.457295889,1.463612766,1.71073001,1.582300816,1.529239926,1.625456755,1.700343143,1.833921382,1.764079914,1.854150612,1.901438663,1.843628027,1.656024195
Total GHGs in CO2 Eq.,3D1c,Pig - Fattening Pig > 80 kg - Direct,Grazing,kilotonne,-,0.026716621,0.055089586,0.083064437,0.116399724,0.154025351,0.20367097,0.240845429,0.269523524,0.250741185,0.23230524,0.21760136,0.207483214,0.30418409,0.386689681,0.485512375,0.57716919,0.508043977,0.41475082,0.333718661,0.312619741,0.304038635,0.297451131,0.309879412,0.306936774,0.285497235,0.281013709,0.28085016,0.2769697,0.287159003,0.282210822,0.303237374,0.294299491,0.266313224
Total GHGs in CO2 Eq.,3D1d,Arable - Direct,Ammonium Nitrate Residue,kilotonne,554.2572372,512.305782,592.6684627,565.2387404,537.0785107,609.9789573,727.4912248,691.4497356,712.2422404,749.3671506,771.1871133,562.916232,589.4257974,603.9481856,601.1563258,655.6384217,586.2004402,537.098901,765.4980006,657.258111,629.0131638,664.4150488,629.9738452,647.7756355,722.7395253,684.9046713,553.8095612,599.4305741,562.1052906,613.7287081,484.8539787,536.854455,568.5522705,444.3696943
Total GHGs in CO2 Eq.,3D1d,Arable - Direct,Ammonium Sulphate and Diammonium Phosphate Residue,kilotonne,12.06507405,16.57833517,8.558215281,10.52965256,13.8744284,26.35948675,19.71032107,12.67646728,14.28754054,9.175991877,11.12536297,11.6136535,27.68856334,25.90800066,17.83643915,23.59127613,27.70331083,45.24664152,35.17160398,31.16443477,36.60119694,35.14074579,33.78874909,43.7508458,54.82464041,52.55940694,51.5705975,61.55633911,57.61506772,50.99183135,53.74112419,43.14401564,23.79689492,36.43325494
Total GHGs in CO2 Eq.,3D1d,Arable - Direct,Calcium Ammonium Nitrate Residue,kilotonne,9.10874345,10.64756935,20.68101305,6.019198827,9.617865301,7.70063757,14.94988394,34.06296567,18.30553784,9.762956667,2.484927912,12.99973017,27.23004125,41.90456168,8.948854851,15.4038469,17.55855305,25.35530449,17.37204537,36.91128985,32.66769295,35.24859332,19.56996395,21.48313112,19.09781072,19.69208127,20.74893669,20.58690803,31.10504389,32.36521888,35.75772589,27.64479595,31.66531216,33.93105647
Total GHGs in CO2 Eq.,3D1d,Arable - Direct,No Nitrogen Fertiliser Applied Residue,kilotonne,61.47974091,59.39875999,72.96835091,75.16065871,60.50130009,56.18665923,77.69227185,57.58057653,64.15195813,97.36049932,96.03565808,112.0426271,107.3452131,101.3918919,95.34370996,98.60509393,96.08366724,82.60546241,105.5534159,107.6314409,104.5718669,95.08548179,82.70157102,94.2164544,90.8575367,113.3050518,118.6072716,130.4389433,99.98629599,109.6903642,116.3244068,123.9714617,137.7582125,139.7890233
Total GHGs in CO2 Eq.,3D1d,Arable - Direct,Other Nitrogen Including Compounds Residue,kilotonne,221.8318048,210.9870077,225.46448,194.7886424,231.1265793,207.6071989,234.4932985,257.6835323,211.448123,194.2316807,157.3981223,191.055705,204.2751844,215.5946671,192.9740265,189.4129485,195.0178605,140.0691263,170.2798474,144.0706201,128.4462737,124.0553362,118.5831807,134.0071251,115.3289691,107.8561019,105.6934867,99.92993777,100.0036326,106.4762504,99.79664501,108.2959654,108.2899332,74.33237905
Total GHGs in CO2 Eq.,3D1d,Arable - Direct,Urea Residue,kilotonne,137.3547791,178.5451671,134.6060607,111.7618364,107.1751751,85.40756108,56.6554019,87.97281154,95.50706147,97.53308475,96.72825765,101.7984194,135.0015178,108.7581645,138.1180102,114.2299315,113.0159075,171.5823088,92.88458856,188.9469763,163.5638647,203.1374293,183.8137794,113.7728291,227.7319347,269.7952702,236.7523812,246.2314855,188.0701274,190.3996777,109.186662,132.0650712,143.4736627,255.5174023
Total GHGs in CO2 Eq.,3D1d,Arable - Direct,Urea Ammonium Nitrate Residue,kilotonne,62.32989543,91.24082051,22.73621861,39.28106793,43.50978104,58.57987536,58.02117213,55.19892972,50.74576371,29.88732036,11.0828313,23.20481182,96.30705218,89.24100039,96.80636934,87.40894399,127.2682153,115.8959584,111.2517183,83.52968894,118.5275459,144.0495837,130.632302,149.7194084,161.3807826,178.5323304,144.6427964,191.5378066,183.1148376,246.0552271,161.6307374,186.5692647,230.7641481,189.3265518
Total GHGs in CO2 Eq.,3D1d,Grass - Direct,Ammonium Nitrate Residue,kilotonne,38.77265143,38.12900137,38.73613258,40.41722161,35.65178178,35.64888553,40.70937285,35.58160114,36.70594346,34.84084484,30.4698127,24.03654067,23.82819645,23.44973791,26.83194836,22.59054764,24.43854562,23.56870786,23.38676512,25.20724013,24.67668426,25.53939499,24.77236804,27.46787066,30.61171306,28.11268117,27.22425107,28.75113282,28.62601836,28.79962735,30.15478274,30.83340033,27.30630574,25.53595509
Total GHGs in CO2 Eq.,3D1d,Grass - Direct,Ammonium Sulphate and Diammonium Phosphate Residue,kilotonne,0.376040726,0.526505844,0.333696408,0.528903127,0.591289241,1.026484276,0.650270134,0.210207129,0.318123216,0.313070588,0.704372729,0.585808219,0.415672232,0.558934709,0.529816048,0.822898191,0.795540462,1.672175478,0.99318254,1.122202777,1.160314507,1.050581381,1.031898497,1.506431231,1.955283481,1.622996872,1.61834495,1.937085348,1.814531344,1.91205541,2.086310054,1.869353391,0.874588206,1.419907034
Total GHGs in CO2 Eq.,3D1d,Grass - Direct,Calcium Ammonium Nitrate Residue,kilotonne,3.18972522,3.572732091,3.763653435,3.541093247,3.624814857,2.933320405,3.140091348,3.667436519,3.866663048,3.115197308,3.062505534,3.209851811,3.104871927,3.223032677,3.576908838,3.977908631,4.259103853,5.798324181,7.37057916,8.952413625,7.907027216,8.474662469,7.45123461,7.102024147,7.229320555,6.53739773,7.257139997,7.122756351,6.606830383,6.743151181,7.320727282,6.678383465,7.704459267,6.520078318
Total GHGs in CO2 Eq.,3D1d,Grass - Direct,No Nitrogen Fertiliser Applied Residue,kilotonne,16.11348307,16.20847057,16.20357367,17.11318086,11.24338047,11.00293919,8.879562675,13.69318836,13.53335075,13.16301127,18.54603241,24.52593983,22.25033181,22.18620081,23.43827966,25.39755055,24.86611697,29.62670543,34.40842283,37.19824345,31.31362667,33.30271035,31.99551148,32.81362901,30.45339064,31.5942772,33.67862056,33.97853332,34.23459566,33.76461551,36.93041055,35.03748913,49.41325357,49.70219815
Total GHGs in CO2 Eq.,3D1d,Grass - Direct,Other Nitrogen Including Compounds Residue,kilotonne,68.40022882,68.62844176,67.96180092,63.7927073,70.62328728,70.94541681,68.85662102,67.54036901,62.29685244,63.34193266,60.00733344,60.46364878,65.00020521,65.07854807,60.96852381,58.58101054,56.73567767,51.69925997,44.57595473,41.1018757,45.13811635,42.97102327,47.70775409,46.68272041,44.92258056,44.1110645,40.88268215,40.30277515,42.58320857,42.50193639,38.69594413,42.63871648,30.21557532,27.69145085
Total GHGs in CO2 Eq.,3D1d,Grass - Direct,Urea Residue,kilotonne,7.098166422,7.480986163,5.601961393,5.767848168,5.641193938,3.706061389,2.588946974,3.435305202,3.152128005,3.633860856,2.76555297,3.642312177,3.443608879,2.653237069,3.462732664,3.412939641,2.710270372,3.088771585,2.825819763,4.57997998,3.749851794,5.105018299,4.480779739,3.5248968,5.094631154,6.277791684,6.964149281,6.002890377,5.807342019,8.355106922,5.845712279,6.098548578,8.584786448,13.1030531
Total GHGs in CO2 Eq.,3D1d,Grass - Direct,Urea Ammonium Nitrate Residue,kilotonne,1.062328938,1.472348019,0.474024929,1.219768239,0.734229303,1.307248585,0.828469729,0.439819699,0.603467524,0.571625904,0.495983953,0.204161488,0.424981951,0.224578997,0.165529196,0.270503246,0.321062372,0.799393282,1.17271683,0.287521812,1.370599891,0.900896273,1.774169195,1.673377372,1.336409006,1.392315527,0.69803411,1.202778317,0.707917949,1.230252835,1.778747389,1.694390477,1.723098643,3.192072941
Total GHGs in CO2 Eq.,3D1e,Cropland management,Mineralisation,kilotonne,161.9574956,169.0044581,176.382366,185.0500819,196.0803361,206.9240794,219.242493,229.9410599,242.0877779,254.6896872,266.7189133,276.8860485,288.0261235,298.0092494,305.8719596,314.9823771,322.5207908,328.8036892,333.8476897,337.7939939,340.6050919,342.4209252,344.3956984,345.8214273,346.3207101,346.4811115,345.8149299,345.182633,343.2477238,340.9318131,340.1395143,339.191308,333.8919067,324.3733431
Total GHGs in CO2 Eq.,3D1f,Managed Histosols,Land area,kilotonne,1937.959228,1934.125005,1931.124364,1927.841388,1922.916734,1918.398268,1913.233265,1909.826515,1906.573237,1902.672137,1897.207215,1892.895825,1888.701371,1883.29803,1879.31422,1876.03749,1872.230357,1869.007602,1865.905224,1863.059718,1860.026441,1856.976778,1854.341668,1851.82188,1849.336097,1846.772272,1844.266053,1841.781466,1838.951976,1836.404312,1833.888435,1831.396731,1828.947656,1826.396739
Total GHGs in CO2 Eq.,3D2a,Arable - Indirect Deposition,Ammonium Nitrate Application,kilotonne,48.55622946,44.20104742,51.17757284,43.53408501,44.21614414,48.11289375,52.46573484,53.585881,53.54075107,53.14257601,59.38988907,47.09573389,43.64063703,43.99845069,43.75405016,44.47289043,37.76929214,37.55768236,48.11843172,42.2301678,43.30357166,42.81206596,46.03495085,43.22708347,44.50398599,40.35949549,37.02272472,36.27133419,37.03072042,36.9640364,31.37668508,35.57208855,31.62593583,26.91594693
Total GHGs in CO2 Eq.,3D2a,Arable - Indirect Deposition,Ammonium Sulphate and Diammonium Phosphate Application,kilotonne,2.024694817,2.707185818,1.304349007,1.597811317,2.187837493,3.681286662,2.683497934,1.765229298,1.948671611,1.20893974,1.61890826,1.870759254,4.174120416,3.503165802,2.207429238,2.632442777,3.176724823,4.221016574,3.510557355,2.845620846,3.634870907,3.26920325,3.452052149,4.113257991,4.325897606,4.445481989,4.218936951,5.312052268,4.95326776,4.064628357,4.045756487,3.45902232,1.778900538,2.497912024
Total GHGs in CO2 Eq.,3D2a,Arable - Indirect Deposition,Calcium Ammonium Nitrate Application,kilotonne,0.643455484,0.784818754,1.498470721,0.399971707,0.704321145,0.515885506,0.932733972,2.205537184,1.274832108,0.641015472,0.138217176,1.02590827,1.81681287,2.694212244,0.560987814,0.877141935,1.069188094,1.596273176,1.092099292,2.08403214,2.225556738,2.240859445,1.238502855,1.231510823,1.114502705,1.171954623,1.073517053,0.90675458,1.696560981,1.683130434,2.050761582,1.462400723,1.684434495,1.700958575
Total GHGs in CO2 Eq.,3D2a,Arable - Indirect Deposition,Other Nitrogen Including Compounds Application,kilotonne,12.41985871,11.66712747,11.93887557,10.55550301,12.8748035,11.57211496,11.51973337,13.22972479,11.38014959,10.31088949,8.890401913,11.33833727,11.45922762,11.05682785,9.967072594,8.7090009,9.112762651,6.463431043,7.634040233,6.499159183,5.607099239,5.247738198,5.719067866,5.991715595,4.622547197,4.435771699,4.29083182,4.310058392,4.158069497,4.005409027,3.520267004,4.123382904,3.640876135,2.61984347
Total GHGs in CO2 Eq.,3D2a,Arable - Indirect Deposition,Urea Application,kilotonne,68.2809187,90.03225007,67.09833425,54.15556739,55.72754602,40.79053137,26.09172808,40.05228813,42.97248627,41.22549982,43.28804304,57.24144476,57.29236528,47.52406577,63.43670797,52.56515121,52.62505379,73.38333367,38.08212672,77.80339994,70.74064529,78.97888754,81.88407506,50.09285118,86.66264883,96.89002802,100.2068243,88.52906409,75.89360926,63.21517025,40.08427441,48.78365293,48.29576385,81.12320038
Total GHGs in CO2 Eq.,3D2a,Arable - Indirect Deposition,Urea Ammonium Nitrate Application,kilotonne,16.10558066,23.88933955,5.873656736,9.823509591,11.90448509,14.84571172,13.29655466,12.80695296,11.62702582,6.561432642,2.614914847,7.04522247,22.72621591,21.14460638,23.67458606,20.44433081,30.04160151,27.15873898,24.05362047,17.16298367,25.80371276,28.40436274,30.2945896,35.89285863,31.79864349,34.31104865,32.27070395,36.6496651,40.07682652,43.66303592,34.76042427,37.86352372,40.76414478,34.09615907
